id,max pitch,min pitch,mean pitch,num change points,standard deviation,zero cross,loudness,amplitude envelope,band energy ratio,spectral centroid,spectral bandwidth,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,prev_sa,prev_ri,prev_ga,prev_ma,prev_pa,prev_dha,prev_ni,next_sa,next_ri,next_ga,next_ma,next_pa,next_dha,next_ni,is_sa,is_ri,is_pa,is_ni,is_ma,is_ga,is_dha
1.0,4273.43129115524,-1003.0555676609591,1972.8354922651658,268.0,1138.190510745409,0.054141090029761904,0.010422772727906704,0.022185953333973885,24.400911331176758,1350.264718551192,1751.921027702175,-392.28900146484375,141.5638427734375,-12.799113273620605,17.990034103393555,-9.293708801269531,11.619833946228027,-18.548845291137695,-22.607494354248047,-17.94722557067871,-11.703083992004395,7.171144008636475,4.370614051818848,-13.028461456298828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,3299.1551524873285,-1008.4714778045247,1834.6250323044521,152.0,794.3648411676043,0.050229279891304345,0.009859324432909489,0.018869692459702492,27.474580764770508,1289.691624447569,1673.168676733442,-395.76153564453125,149.1245574951172,-16.632524490356445,13.35465145111084,-17.704057693481445,10.968700408935547,-5.568670749664307,-19.83418846130371,-19.059907913208008,-11.56782341003418,-2.9332032203674316,3.6122777462005615,-0.7168818116188049,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,3688.6019004530594,-979.7531321230825,1850.9607739029216,353.0,1107.4272968488133,0.04544632523148148,0.00976047944277525,0.022823333740234375,16.42295265197754,1473.0099543385365,1956.0450924958418,-401.3899230957031,126.58206939697266,-9.623470306396484,19.6899471282959,-0.600333571434021,19.53643226623535,-18.76289939880371,-14.972077369689941,-9.799195289611816,-7.567270755767822,6.560223579406738,7.896929740905762,-8.373470306396484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,4718.691922023634,-995.6837141385026,3128.3865232598832,377.0,2485.155870864312,0.06981102195945946,0.005956359673291445,0.012032375670969486,12.043120384216309,1758.5951004838537,2088.2624094583643,-428.2715148925781,105.55838775634766,-15.210325241088867,30.890087127685547,16.50391960144043,22.511322021484375,-12.228836059570312,-7.986782550811768,-12.392419815063477,-7.368161678314209,-6.585119247436523,0.017170481383800507,0.7836580276489258,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,4274.9536204979995,-791.378629906159,2177.150667040372,161.0,1586.0694645959275,0.050709794207317076,0.007811375427991152,0.018621457740664482,13.826932907104492,1528.762942568525,2033.774196229768,-419.08099365234375,118.56319427490234,-13.199735641479492,27.969215393066406,14.1309232711792,16.672794342041016,-7.621251583099365,-12.221038818359375,-17.952550888061523,-0.025278056040406227,-2.313765287399292,-0.6120397448539734,2.3852670192718506,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.0,4719.933747181911,-1004.6916951234431,1667.4180022020068,188.0,1296.5992547633296,0.043257279829545456,0.010612853802740574,0.022516949102282524,20.37664794921875,1309.6601642666526,1827.6517460891484,-408.8778076171875,138.017578125,-6.206164360046387,23.325462341308594,-2.017441987991333,10.031875610351562,-7.8238019943237305,-1.4835487604141235,-9.884154319763184,-5.797718048095703,-5.751936435699463,-1.626846194267273,-2.113380193710327,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.0,3076.478027917854,-989.3922209685296,1750.1096694445137,135.0,842.8100779476774,0.042201450892857144,0.014467986300587654,0.025484032928943634,18.074060440063477,1414.7428898259764,1891.7728982885124,-346.88543701171875,134.17176818847656,-5.054383277893066,21.120786666870117,-15.395942687988281,12.114799499511719,-10.716294288635254,-14.005696296691895,-23.585556030273438,-11.985264778137207,5.5655364990234375,2.6838643550872803,-10.320243835449219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.0,4001.0910122571377,-1016.0991078967895,1995.468214669588,318.0,1272.7735694593218,0.055469698118932036,0.018227532505989075,0.043838098645210266,20.419071197509766,1515.8165428656343,1899.266296315233,-343.8475341796875,120.36096954345703,-23.84757423400879,20.328649520874023,-9.459105491638184,9.583192825317383,-10.747143745422363,-18.068559646606445,-8.938732147216797,-14.680264472961426,0.3116321861743927,10.451069831848145,-13.200894355773926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,4348.442147222281,-1003.9644967445724,2096.3484031547287,508.0,1471.8268994167686,0.06036276895491803,0.01738232746720314,0.041150473058223724,21.382442474365234,1483.540133769092,1817.847887844735,-324.6975402832031,133.90093994140625,-21.320524215698242,16.446626663208008,-12.402547836303711,6.991094589233398,-19.682310104370117,-16.816429138183594,-14.603399276733398,-14.715885162353516,5.809624671936035,4.742878437042236,-13.017784118652344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,4479.504745510441,-1011.4032815643943,1849.4282923845913,165.0,976.8587199918891,0.050443209134615384,0.021616525948047638,0.042924415320158005,17.0496883392334,1522.3317798382973,1934.8694969105259,-307.08709716796875,132.93177795410156,-14.260587692260742,12.361281394958496,-14.071696281433105,-0.5950813889503479,-8.309540748596191,-8.518686294555664,-22.82756233215332,-0.8425022959709167,-4.083479881286621,4.573891639709473,-5.751254558563232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11.0,4007.5073474976243,-982.66373610644,1803.7976990849522,435.0,1097.7997365935178,0.05126953125,0.016435688361525536,0.03905816376209259,19.02669334411621,1426.4188191690944,1880.4842835912277,-346.4220275878906,131.18299865722656,-14.751007080078125,22.341955184936523,-2.3612077236175537,12.755645751953125,-9.282145500183105,-13.141716003417969,-11.498919486999512,-4.573129653930664,5.066544055938721,6.01116943359375,-5.450951099395752,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
